gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season,,,
20120909_BUF@NYJ,1,52,20,NYJ,BUF,1,10,28,RUN,0,0,2012,,,
20120909_BUF@NYJ,4,6,22,BUF,NYJ,1,10,29,PASS,21,41,2012,,,
20120909_BUF@NYJ,2,30,54,NYJ,BUF,2,2,29,RUN,24,7,2012,,,
20120909_BUF@NYJ,4,6,15,BUF,NYJ,2,10,29,PASS,21,41,2012,,,
20120909_BUF@NYJ,4,6,10,BUF,NYJ,3,10,29,PASS,21,41,2012,,,
20120909_BUF@NYJ,4,6,6,BUF,NYJ,4,10,29,PASS,21,41,2012,,,
20120909_BUF@NYJ,4,9,4,BUF,NYJ,1,10,30,PASS,14,41,2012,,,
20120909_BUF@NYJ,1,52,39,NYJ,BUF,2,6,33,PASS,0,0,2012,,,
20120909_BUF@NYJ,2,45,0,NYJ,BUF,2,7,33,PASS,7,0,2012,,,
20120909_BUF@NYJ,1,52,34,NYJ,BUF,3,6,33,PASS,0,0,2012,,,
20120909_BUF@NYJ,1,45,38,NYJ,BUF,1,10,36,RUN, J.Byrd).,7,0,2012,,
20120909_BUF@NYJ,1,53,17,NYJ,BUF,1,10,37,RUN,0,0,2012,,,
20120909_BUF@NYJ,2,31,11,NYJ,BUF,1,10,37,PASS,24,7,2012,,,
20120909_BUF@NYJ,4,6,52,BUF,NYJ,1,10,41,PASS,21,41,2012,,,
20120909_BUF@NYJ,2,35,8,NYJ,BUF,3,5,43,PASS,21,7,2012,,,
20120909_BUF@NYJ,1,55,37,BUF,NYJ,1,10,44,RUN,0,0,2012,,,
20120909_BUF@NYJ,4,9,45,BUF,NYJ,2,4,44,RUN,14,41,2012,,,
20120909_BUF@NYJ,1,46,14,NYJ,BUF,3,3,45,PASS,7,0,2012,,,
20120909_BUF@NYJ,4,5,54,NYJ,BUF,2,7,46,PASS,41,28,2012,,,
20120909_BUF@NYJ,1,54,56,BUF,NYJ,2,13,47,PASS,0,0,2012,,,
20120909_BUF@NYJ,2,36,1,NYJ,BUF,1,10,48,PASS,21,7,2012,,,
20120909_BUF@NYJ,3,26,48,NYJ,BUF,1,10,48,PASS," J.Byrd). Flea flicker- Sanchez hands to Greene who tosses back to Sanchez to ""PASS"".",34,7,2012,,
20120909_BUF@NYJ,2,35,56,NYJ,BUF,2,10,48,RUN,21,7,2012,,,
20120909_BUF@NYJ,4,5,54,NYJ,BUF,1,10,49,RUN,41,28,2012,,,
20120909_BUF@NYJ,4,15,0,NYJ,BUF,3,3,49,PENALTY,41,14,2012,,,
20120909_BUF@NYJ,4,10,21,BUF,NYJ,1,10,50,RUN, M.Devito).,14,41,2012,,
20120909_BUF@NYJ,3,21,52,BUF,NYJ,1,10,51,RUN,7,41,2012,,,
20120909_BUF@NYJ,1,47,24,NYJ,BUF,1,10,52,RUN,7,0,2012,,,
20120909_BUF@NYJ,1,46,48,NYJ,BUF,2,10,52,PASS, G.Wilson).,7,0,2012,,
20120909_BUF@NYJ,1,47,37,BUF,NYJ,1,10,53,PASS,0,7,2012,,,
20120909_BUF@NYJ,2,31,36,NYJ,BUF,1,10,53,PASS,24,7,2012,,,
20120909_BUF@NYJ,1,56,53,NYJ,BUF,2,7,53,PASS,0,0,2012,,,
20120909_BUF@NYJ,1,47,30,BUF,NYJ,2,10,53,PASS,0,7,2012,,,
20120909_BUF@NYJ,3,15,34,NYJ,BUF,2,7,53,RUN, A.Moats).,41,14,2012,,
20120909_BUF@NYJ,2,36,42,NYJ,BUF,3,2,53,PASS,21,7,2012,,,
20120909_BUF@NYJ,1,56,46,BUF,NYJ,1,10,54,PENALTY,0,0,2012,,,
20120909_BUF@NYJ,1,57,29,NYJ,BUF,1,10,56,RUN, A.Moats).,0,0,2012,,
20120909_BUF@NYJ,2,39,23,BUF,NYJ,1,10,56,PASS,0,21,2012,,,
20120909_BUF@NYJ,3,16,11,NYJ,BUF,1,10,56,RUN,41,14,2012,,,
20120909_BUF@NYJ,2,39,17,BUF,NYJ,2,10,56,RUN,0,21,2012,,,
20120909_BUF@NYJ,1,56,7,BUF,NYJ,2,13,57,PASS,0,0,2012,,,
20120909_BUF@NYJ,1,48,16,BUF,NYJ,2,1,57,RUN, B.Thomas).,0,7,2012,,
20120909_BUF@NYJ,2,38,6,NYJ,BUF,2,6,57,RUN,21,7,2012,,,
20120909_BUF@NYJ,4,10,46,BUF,NYJ,2,8,58,PASS,14,41,2012,,,
20120909_BUF@NYJ,1,53,41,NYJ,BUF,3,7,58,PASS,0,0,2012,,,
20120909_BUF@NYJ,1,56,46,BUF,NYJ,1,15,59,RUN,0,0,2012,,,
20120909_BUF@NYJ,1,54,17,NYJ,BUF,2,8,59,RUN,0,0,2012,,,
20120909_BUF@NYJ,3,16,50,NYJ,BUF,3,1,59,RUN,41,14,2012,,,
20120909_BUF@NYJ,4,14,26,NYJ,BUF,3,13,59,PASS,41,14,2012,,,
20120909_BUF@NYJ,4,14,20,NYJ,BUF,4,13,59,PUNT,41,14,2012,,,
20120909_BUF@NYJ,4,11,22,BUF,NYJ,1,10,60,RUN,14,41,2012,,,
20120909_BUF@NYJ,1,54,51,NYJ,BUF,1,10,61,RUN,0,0,2012,,,
20120909_BUF@NYJ,2,38,6,NYJ,BUF,1,10,61,RUN, A.Moats).,21,7,2012,,
20120909_BUF@NYJ,3,22,33,BUF,NYJ,3,4,61,PASS,7,41,2012,,,
20120909_BUF@NYJ,3,17,32,NYJ,BUF,2,4,62,RUN,41,14,2012,,,
20120909_BUF@NYJ,2,40,48,BUF,NYJ,2,3,63,RUN,0,21,2012,,,
20120909_BUF@NYJ,2,40,7,BUF,NYJ,3,3,63,PASS,0,21,2012,,,
20120909_BUF@NYJ,3,29,24,BUF,NYJ,1,10,64,PASS,7,27,2012,,,
20120909_BUF@NYJ,1,48,58,BUF,NYJ,1,10,66,RUN,0,7,2012,,,
20120909_BUF@NYJ,3,23,26,BUF,NYJ,1,10,67,PASS,7,41,2012,,,
20120909_BUF@NYJ,1,57,50,NYJ,BUF,2,7,67,PASS,0,0,2012,,,
20120909_BUF@NYJ,3,23,20,BUF,NYJ,2,10,67,PASS, A.Cromartie).,7,41,2012,,
20120909_BUF@NYJ,3,18,11,NYJ,BUF,1,10,68,RUN,41,14,2012,,,
20120909_BUF@NYJ,1,58,31,NYJ,BUF,1,10,70,RUN,0,0,2012,,,
20120909_BUF@NYJ,2,41,17,BUF,NYJ,1,10,70,RUN, L.Landry). BUF-F.Jackson was injured during the play.,0,21,2012,,
20120909_BUF@NYJ,4,12,54,BUF,NYJ,1,10,71,PASS,14,41,2012,,,
20120909_BUF@NYJ,4,12,24,BUF,NYJ,2,10,71,PASS,14,41,2012,,,
20120909_BUF@NYJ,1,49,39,BUF,NYJ,3,1,71,PASS,0,7,2012,,,
20120909_BUF@NYJ,4,12,5,BUF,NYJ,3,10,71,PASS,14,41,2012,,,
20120909_BUF@NYJ,2,43,49,BUF,NYJ,4,1,71,PENALTY,0,14,2012,,,
20120909_BUF@NYJ,3,29,24,BUF,NYJ,2,2,72,RUN,7,27,2012,,,
20120909_BUF@NYJ,3,24,0,BUF,NYJ,2,5,72,RUN,7,41,2012,,,
20120909_BUF@NYJ,4,0,25,BUF,NYJ,2,3,75,RUN,28,48,2012,,,
20120909_BUF@NYJ,2,42,56,BUF,NYJ,4,6,76,PUNT,0,14,2012,,,
20120909_BUF@NYJ,3,24,32,BUF,NYJ,1,10,77,RUN,7,41,2012,,,
20120909_BUF@NYJ,1,50,20,BUF,NYJ,2,7,77,PASS,0,7,2012,,,
20120909_BUF@NYJ,2,42,1,BUF,NYJ,2,7,77,PASS,0,21,2012,,,
20120909_BUF@NYJ,1,59,17,NYJ,BUF,3,6,77,PASS,0,0,2012,,,
20120909_BUF@NYJ,2,44,12,BUF,NYJ,2,8,78,PENALTY,0,14,2012,,,
20120909_BUF@NYJ,2,38,32,NYJ,BUF,2,8,78,PASS,21,7,2012,,,
20120909_BUF@NYJ,1,51,2,BUF,NYJ,1,10,80,RUN,0,7,2012,,,
20120909_BUF@NYJ,2,44,53,BUF,NYJ,1,10,80,RUN, D.Harris).,0,14,2012,,
20120909_BUF@NYJ,2,42,40,BUF,NYJ,1,10,80,RUN,0,21,2012,,,
20120909_BUF@NYJ,2,39,6,NYJ,BUF,1,10,80,RUN,21,7,2012,,,
20120909_BUF@NYJ,2,31,57,BUF,NYJ,1,10,80,PASS,7,24,2012,,,
20120909_BUF@NYJ,2,30,12,BUF,NYJ,1,10,80,RUN,7,27,2012,,,
20120909_BUF@NYJ,3,29,52,BUF,NYJ,1,10,80,RUN,7,27,2012,,,
20120909_BUF@NYJ,3,28,41,BUF,NYJ,1,10,80,PENALTY,7,34,2012,,,
20120909_BUF@NYJ,3,19,26,NYJ,BUF,1,10,80,RUN,41,14,2012,,,
20120909_BUF@NYJ,4,7,57,NYJ,BUF,1,10,80,RUN, D.Searcy).,41,21,2012,,
20120909_BUF@NYJ,4,7,51,NYJ,BUF,2,10,80,PENALTY,41,21,2012,,,
20120909_BUF@NYJ,4,7,4,NYJ,BUF,4,10,80,PUNT,41,21,2012,,,
20120909_BUF@NYJ,1,59,57,NYJ,BUF,1,10,81,PASS,0,0,2012,,,
20120909_BUF@NYJ,1,59,53,NYJ,BUF,2,10,81,RUN,0,0,2012,,,
20120909_BUF@NYJ,3,18,48,NYJ,BUF,2,11,81,PASS,41,14,2012,,,
20120909_BUF@NYJ,4,1,11,BUF,NYJ,1,10,82,RUN,28,48,2012,,,
20120909_BUF@NYJ,4,7,46,NYJ,BUF,3,12,82,RUN,41,21,2012,,,
20120909_BUF@NYJ,2,43,55,BUF,NYJ,2,13,83,PASS,0,14,2012,,,
20120909_BUF@NYJ,2,43,49,BUF,NYJ,3,13,83,PASS,0,14,2012,,,
20120909_BUF@NYJ,3,27,33,BUF,NYJ,3,14,84,PASS,7,34,2012,,,
20120909_BUF@NYJ,4,7,51,NYJ,BUF,2,15,85,RUN, S.Gilmore).,41,21,2012,,
20120909_BUF@NYJ,3,27,33,BUF,NYJ,4,19,89,PUNT,7,34,2012,,,
20120909_BUF@NYJ,3,28,20,BUF,NYJ,1,20,90,PASS,7,34,2012,,,
20120909_BUF@NYJ,3,28,16,BUF,NYJ,2,20,90,RUN, Y.Bell).,7,34,2012,,
20120909_BUF@NYJ,4,13,43,BUF,NYJ,3,6,92,PASS,14,41,2012,,,
20120909_BUF@NYJ,4,14,11,BUF,NYJ,1,10,96,PASS,14,41,2012,,,
20120909_BUF@NYJ,4,14,7,BUF,NYJ,2,10,96,RUN, A.Cromartie).,14,41,2012,,
20120909_CAR@TB,2,34,26,TB,CAR,2,1,1,RUN,10,0,2012,,,
20120909_CAR@TB,2,33,43,TB,CAR,3,1,1,PASS,10,0,2012,,,
20120909_CAR@TB,2,32,59,TB,CAR,4,2,2,FIELD GOAL,10,0,2012,,,
20120909_CAR@TB,4,3,34,CAR,TB,2,3,3,PASS,7,16,2012,,,
20120909_CAR@TB,4,3,28,CAR,TB,3,3,3,RUN,7,16,2012,,,
20120909_CAR@TB,4,2,50,CAR,TB,4,3,3,FIELD GOAL,7,16,2012,,,
20120909_CAR@TB,2,35,9,TB,CAR,1,4,4,RUN,10,0,2012,,,
20120909_CAR@TB,1,50,28,TB,CAR,1,6,6,PASS,0,0,2012,,,
20120909_CAR@TB,4,4,2,CAR,TB,1,7,7,RUN,7,16,2012,,,
20120909_CAR@TB,4,4,40,CAR,TB,2,3,11,PASS,7,16,2012,,,
20120909_CAR@TB,1,51,0,TB,CAR,1,10,17,RUN,0,0,2012,,,
20120909_CAR@TB,1,48,0,TB,CAR,1,10,17,RUN, C.Munnerlyn).,7,0,2012,,
20120909_CAR@TB,4,4,48,CAR,TB,1,10,18,PASS,7,16,2012,,,
20120909_CAR@TB,1,47,14,TB,CAR,2,11,18,RUN,7,0,2012,,,
20120909_CAR@TB,1,46,30,TB,CAR,3,11,18,PASS,7,0,2012,,,
20120909_CAR@TB,1,46,25,TB,CAR,4,11,18,FIELD GOAL,7,0,2012,,,
20120909_CAR@TB,2,36,33,TB,CAR,1,10,19,RUN,10,0,2012,,,
20120909_CAR@TB,2,36,0,TB,CAR,2,10,19,PASS, H.Nakamura).,10,0,2012,,
20120909_CAR@TB,3,24,3,CAR,TB,1,10,22,PASS,0,13,2012,,,
20120909_CAR@TB,4,8,8,TB,CAR,3,5,22,PASS,13,7,2012,,,
20120909_CAR@TB,4,8,3,TB,CAR,4,5,22,FIELD GOAL,13,7,2012,,,
20120909_CAR@TB,4,8,52,TB,CAR,2,7,24,PASS,13,7,2012,,,
20120909_CAR@TB,1,51,27,TB,CAR,3,2,24,PASS,0,0,2012,,,
20120909_CAR@TB,1,51,58,TB,CAR,2,4,26,PASS,0,0,2012,,,
20120909_CAR@TB,4,9,31,TB,CAR,1,10,27,RUN,13,7,2012,,,
20120909_CAR@TB,2,37,23,TB,CAR,1,10,31,RUN, L.Kuechly).,10,0,2012,,
20120909_CAR@TB,1,52,42,TB,CAR,1,10,32,RUN,0,0,2012,,,
20120909_CAR@TB,2,42,37,CAR,TB,2,8,33,RUN,0,10,2012,,,
20120909_CAR@TB,2,43,16,CAR,TB,1,10,35,PASS,0,10,2012,,,
20120909_CAR@TB,2,30,46,CAR,TB,2,4,35,PASS,0,13,2012,,,
20120909_CAR@TB,4,10,23,TB,CAR,2,3,35,PASS,13,7,2012,,,
20120909_CAR@TB,4,10,18,TB,CAR,3,3,35,RUN,13,7,2012,,,
20120909_CAR@TB,2,30,36,CAR,TB,3,6,37,PENALTY,0,13,2012,,,
20120909_CAR@TB,3,19,29,TB,CAR,1,10,38,RUN,13,7,2012,,,
20120909_CAR@TB,2,41,52,CAR,TB,3,13,38,PASS,0,10,2012,,,
20120909_CAR@TB,2,41,44,CAR,TB,4,13,38,PUNT,0,10,2012,,,
20120909_CAR@TB,3,18,48,TB,CAR,2,12,40,RUN,13,7,2012,,,
20120909_CAR@TB,3,18,4,TB,CAR,3,12,40,PASS,13,7,2012,,,
20120909_CAR@TB,2,30,50,CAR,TB,1,10,41,PASS,0,13,2012,,,
20120909_CAR@TB,3,21,3,CAR,TB,1,10,41,PASS,7,13,2012,,,
20120909_CAR@TB,4,11,10,TB,CAR,1,10,42,PENALTY,13,7,2012,,,
20120909_CAR@TB,2,30,36,CAR,TB,3,11,42,PASS,0,13,2012,,,
20120909_CAR@TB,2,30,29,CAR,TB,4,11,42,PUNT,0,13,2012,,,
20120909_CAR@TB,1,53,36,TB,CAR,2,9,43,PASS,0,0,2012,,,
20120909_CAR@TB,3,17,35,TB,CAR,4,15,43,PUNT,13,7,2012,,,
20120909_CAR@TB,1,54,13,TB,CAR,1,10,44,RUN,0,0,2012,,,
20120909_CAR@TB,3,20,11,TB,CAR,2,5,45,RUN,13,7,2012,,,
20120909_CAR@TB,4,11,10,TB,CAR,1,15,47,RUN,13,7,2012,,,
20120909_CAR@TB,4,11,28,CAR,TB,3,9,48,PASS,7,13,2012,,,
20120909_CAR@TB,4,11,19,CAR,TB,4,9,48,RUN,7,13,2012,,,
20120909_CAR@TB,4,12,54,CAR,TB,1,10,49,RUN,7,13,2012,,,
20120909_CAR@TB,1,48,47,TB,CAR,1,10,50,PASS,7,0,2012,,,
20120909_CAR@TB,3,20,49,TB,CAR,1,10,50,RUN,13,7,2012,,,
20120909_CAR@TB,4,12,13,CAR,TB,2,12,51,PASS,7,13,2012,,,
20120909_CAR@TB,2,38,11,TB,CAR,3,7,52,PASS,10,0,2012,,,
20120909_CAR@TB,2,32,14,CAR,TB,1,10,53,PASS,0,13,2012,,,
20120909_CAR@TB,2,38,49,TB,CAR,2,8,53,RUN,10,0,2012,,,
20120909_CAR@TB,3,24,37,CAR,TB,1,10,54,PASS,0,13,2012,,,
20120909_CAR@TB,2,39,33,TB,CAR,1,10,55,PASS,10,0,2012,,,
20120909_CAR@TB,4,2,0,TB,CAR,1,10,55,RUN,16,10,2012,,,
20120909_CAR@TB,4,5,32,TB,CAR,2,6,55,PASS,16,7,2012,,,
20120909_CAR@TB,4,5,25,TB,CAR,3,6,55,PASS,16,7,2012,,,
20120909_CAR@TB,4,13,34,TB,CAR,4,5,55,PUNT,13,7,2012,,,
20120909_CAR@TB,4,5,17,TB,CAR,4,6,55,PUNT,16,7,2012,,,
20120909_CAR@TB,4,1,14,TB,CAR,2,12,57,RUN,16,10,2012,,,
20120909_CAR@TB,4,14,12,TB,CAR,3,7,57,PASS, G.Hardy).,13,7,2012,,
20120909_CAR@TB,1,54,45,TB,CAR,1,10,59,PASS,0,0,2012,,,
20120909_CAR@TB,4,6,14,TB,CAR,1,10,59,RUN,16,7,2012,,,
20120909_CAR@TB,2,32,0,CAR,TB,2,16,59,PENALTY,0,13,2012,,,
20120909_CAR@TB,3,15,34,CAR,TB,3,2,59,PENALTY,7,13,2012,,,
20120909_CAR@TB,2,44,19,CAR,TB,1,10,60,PASS,0,10,2012,,,
20120909_CAR@TB,4,15,0,TB,CAR,1,10,60,PASS,13,7,2012,,,
20120909_CAR@TB,3,16,5,CAR,TB,2,3,60,RUN,7,13,2012,,,
20120909_CAR@TB,4,14,56,TB,CAR,2,10,60,RUN,13,7,2012,,,
20120909_CAR@TB,2,31,16,CAR,TB,3,17,60,PASS, L.David).,0,13,2012,,
20120909_CAR@TB,4,0,35,TB,CAR,3,15,60,RUN,16,10,2012,,,
20120909_CAR@TB,1,55,27,TB,CAR,3,1,61,RUN,0,0,2012,,,
20120909_CAR@TB,1,58,49,CAR,TB,1,10,64,RUN,0,0,2012,,,
20120909_CAR@TB,2,32,0,CAR,TB,2,21,64,RUN,0,13,2012,,,
20120909_CAR@TB,2,45,0,CAR,TB,2,5,65,RUN,0,10,2012,,,
20120909_CAR@TB,3,25,2,CAR,TB,3,5,65,PASS,0,13,2012,,,
20120909_CAR@TB,1,55,57,TB,CAR,2,6,66,PASS,0,0,2012,,,
20120909_CAR@TB,2,43,34,CAR,TB,2,16,66,PASS,0,10,2012,,,
20120909_CAR@TB,3,16,25,CAR,TB,1,10,67,RUN,7,13,2012,,,
20120909_CAR@TB,1,58,5,CAR,TB,2,13,67,PASS,0,0,2012,,,
20120909_CAR@TB,1,57,57,CAR,TB,3,13,67,PASS,0,0,2012,,,
20120909_CAR@TB,1,57,51,CAR,TB,4,13,67,PUNT,0,0,2012,,,
20120909_CAR@TB,2,32,34,CAR,TB,1,10,69,PASS,0,13,2012,,,
20120909_CAR@TB,4,4,58,CAR,TB,1,10,69,PASS,7,16,2012,,,
20120909_CAR@TB,3,15,7,CAR,TB,3,12,69,PASS,7,13,2012,,,
20120909_CAR@TB,1,56,39,TB,CAR,1,10,70,RUN,0,0,2012,,,
20120909_CAR@TB,1,45,41,CAR,TB,1,10,70,PASS,0,10,2012,,,
20120909_CAR@TB,3,26,21,CAR,TB,1,10,70,RUN,0,13,2012,,,
20120909_CAR@TB,4,2,22,TB,CAR,1,10,70,RUN,16,10,2012,,,
20120909_CAR@TB,3,25,46,CAR,TB,2,10,70,PASS,0,13,2012,,,
20120909_CAR@TB,1,57,25,TB,CAR,2,4,74,RUN,0,0,2012,,,
20120909_CAR@TB,1,49,2,CAR,TB,3,4,74,PASS,0,7,2012,,,
20120909_CAR@TB,4,2,28,TB,CAR,3,2,74,PASS,16,10,2012,,,
20120909_CAR@TB,1,48,56,CAR,TB,4,4,74,PUNT,0,7,2012,,,
20120909_CAR@TB,3,26,35,TB,CAR,4,7,75,PUNT,13,0,2012,,,
20120909_CAR@TB,3,27,45,TB,CAR,2,8,76,PENALTY,13,0,2012,,,
20120909_CAR@TB,2,39,41,TB,CAR,2,7,77,PASS,10,0,2012,,,
20120909_CAR@TB,3,23,12,TB,CAR,2,5,77,PASS,13,7,2012,,,
20120909_CAR@TB,3,28,29,TB,CAR,1,10,78,RUN,13,0,2012,,,
20120909_CAR@TB,4,7,52,CAR,TB,1,10,78,PASS,7,16,2012,,,
20120909_CAR@TB,1,49,46,CAR,TB,2,8,78,PASS,0,7,2012,,,
20120909_CAR@TB,4,2,33,TB,CAR,2,6,78,RUN,16,10,2012,,,
20120909_CAR@TB,3,16,37,CAR,TB,2,9,79,PASS,7,13,2012,,,
20120909_CAR@TB,3,21,54,TB,CAR,3,7,79,PASS,13,7,2012,,,
20120909_CAR@TB,1,60,0,CAR,TB,1,10,80,RUN,0,0,2012,,,
20120909_CAR@TB,1,57,40,TB,CAR,1,10,80,PASS,0,0,2012,,,
20120909_CAR@TB,1,50,20,CAR,TB,1,10,80,RUN, Q.Black).,0,7,2012,,
20120909_CAR@TB,1,46,20,CAR,TB,1,10,80,PASS,0,10,2012,,,
20120909_CAR@TB,2,40,23,TB,CAR,1,10,80,RUN, D.Edwards).,10,0,2012,,
20120909_CAR@TB,2,32,55,CAR,TB,1,10,80,PASS,0,13,2012,,,
20120909_CAR@TB,3,17,23,CAR,TB,1,10,80,RUN,7,13,2012,,,
20120909_CAR@TB,3,27,19,TB,CAR,2,13,81,PASS,13,0,2012,,,
20120909_CAR@TB,3,27,12,TB,CAR,3,13,81,RUN,13,0,2012,,,
20120909_CAR@TB,3,23,49,TB,CAR,1,10,82,RUN,13,7,2012,,,
20120909_CAR@TB,4,2,41,TB,CAR,1,10,82,RUN,16,10,2012,,,
20120909_CAR@TB,1,59,27,CAR,TB,2,14,84,PASS,0,0,2012,,,
20120909_CAR@TB,3,29,16,TB,CAR,2,5,85,RUN,13,0,2012,,,
20120909_CAR@TB,4,7,9,CAR,TB,2,18,86,PASS,7,16,2012,,,
20120909_CAR@TB,4,7,3,CAR,TB,3,18,86,PASS,7,16,2012,,,
20120909_CAR@TB,3,21,18,TB,CAR,4,14,86,PUNT,13,7,2012,,,
20120909_CAR@TB,3,22,41,TB,CAR,2,15,87,PASS,13,7,2012,,,
20120909_CAR@TB,4,13,21,CAR,TB,1,10,88,PASS,7,13,2012,,,
20120909_CAR@TB,2,40,48,TB,CAR,3,6,88,PASS,10,0,2012,,,
20120909_CAR@TB,4,6,21,CAR,TB,4,20,88,PUNT,7,16,2012,,,
20120909_CAR@TB,4,5,6,CAR,TB,1,10,89,PASS,7,16,2012,,,
20120909_CAR@TB,3,29,56,TB,CAR,1,10,90,RUN,13,0,2012,,,
20120909_CAR@TB,2,41,38,TB,CAR,1,10,92,PASS,10,0,2012,,,
20120909_CAR@TB,2,41,31,TB,CAR,2,10,92,RUN,10,0,2012,,,
20120909_CAR@TB,2,30,15,TB,CAR,1,10,94,RUN,13,0,2012,,,
20120909_IND@CHI,1,52,58,CHI,IND,1,1,1,PASS,0,7,2012,,,
20120909_IND@CHI,1,52,54,CHI,IND,1,1,1,RUN,0,7,2012,,,
20120909_IND@CHI,2,30,50,CHI,IND,1,1,1,PASS,17,14,2012,,,
20120909_IND@CHI,2,30,46,CHI,IND,1,1,1,RUN,17,14,2012,,,
20120909_IND@CHI,1,52,21,CHI,IND,2,1,1,RUN,0,7,2012,,,
20120909_IND@CHI,2,40,37,CHI,IND,1,3,3,PASS,7,7,2012,,,
20120909_IND@CHI,4,10,28,IND,CHI,1,4,4,PASS,14,34,2012,,,
20120909_IND@CHI,4,10,24,IND,CHI,2,4,4,PASS,14,34,2012,,,
20120909_IND@CHI,3,26,57,CHI,IND,2,4,6,RUN,24,14,2012,,,
20120909_IND@CHI,3,25,11,CHI,IND,3,6,8,PASS,31,14,2012,,,
20120909_IND@CHI,3,25,7,CHI,IND,4,6,8,FIELD GOAL,31,14,2012,,,
20120909_IND@CHI,3,19,57,IND,CHI,3,3,10,PASS,14,34,2012,,,
20120909_IND@CHI,4,11,6,IND,CHI,2,3,11,PASS,14,34,2012,,,
20120909_IND@CHI,3,27,37,CHI,IND,1,10,12,RUN, P.McAfee).,24,14,2012,,
20120909_IND@CHI,3,26,46,CHI,IND,1,10,12,RUN,31,14,2012,,,
20120909_IND@CHI,1,53,49,CHI,IND,1,10,16,PASS,0,7,2012,,,
20120909_IND@CHI,1,53,45,CHI,IND,2,10,16,RUN,0,7,2012,,,
20120909_IND@CHI,3,25,57,CHI,IND,2,14,16,PASS,31,14,2012,,,
20120909_IND@CHI,3,20,42,IND,CHI,1,10,17,PASS,14,34,2012,,,
20120909_IND@CHI,3,20,37,IND,CHI,2,10,17,RUN,14,34,2012,,,
20120909_IND@CHI,2,35,36,CHI,IND,4,4,17,FIELD GOAL,14,7,2012,,,
20120909_IND@CHI,2,33,25,IND,CHI,1,10,18,RUN,7,17,2012,,,
20120909_IND@CHI,4,11,33,IND,CHI,1,10,18,PASS,14,34,2012,,,
20120909_IND@CHI,2,30,12,IND,CHI,1,10,19,PASS,14,24,2012,,,
20120909_IND@CHI,2,30,6,IND,CHI,2,10,19,FIELD GOAL,14,24,2012,,,
20120909_IND@CHI,2,37,44,CHI,IND,1,10,23,RUN,14,7,2012,,,
20120909_IND@CHI,2,37,4,CHI,IND,2,10,23,PASS,14,7,2012,,,
20120909_IND@CHI,2,36,19,CHI,IND,3,11,24,RUN,14,7,2012,,,
20120909_IND@CHI,2,30,58,CHI,IND,1,10,26,PASS,17,14,2012,,,
20120909_IND@CHI,2,34,14,IND,CHI,1,10,30,PASS,7,17,2012,,,
20120909_IND@CHI,2,34,10,IND,CHI,2,10,30,PASS, K.Hayden).,7,17,2012,,
20120909_IND@CHI,4,13,8,IND,CHI,1,10,31,RUN,14,34,2012,,,
20120909_IND@CHI,4,12,25,IND,CHI,2,10,31,PASS,14,34,2012,,,
20120909_IND@CHI,4,12,21,IND,CHI,3,10,31,PASS,14,34,2012,,,
20120909_IND@CHI,4,12,16,IND,CHI,4,10,31,PASS,14,34,2012,,,
20120909_IND@CHI,2,36,57,CHI,IND,2,20,33,PASS,14,7,2012,,,
20120909_IND@CHI,2,41,45,CHI,IND,1,10,34,RUN,7,7,2012,,,
20120909_IND@CHI,2,41,8,CHI,IND,2,10,34,PASS,7,7,2012,,,
20120909_IND@CHI,1,54,9,CHI,IND,1,10,35,PASS,0,7,2012,,,
20120909_IND@CHI,3,28,23,CHI,IND,1,10,35,PASS,24,14,2012,,,
20120909_IND@CHI,1,54,4,CHI,IND,2,10,35,PASS,0,7,2012,,,
20120909_IND@CHI,1,53,56,CHI,IND,3,10,35,PASS,0,7,2012,,,
20120909_IND@CHI,4,1,52,IND,CHI,1,10,36,PASS,21,41,2012,,,
20120909_IND@CHI,2,38,21,CHI,IND,2,9,38,PASS,14,7,2012,,,
20120909_IND@CHI,2,39,2,CHI,IND,1,10,39,RUN,14,7,2012,,,
20120909_IND@CHI,2,31,29,CHI,IND,2,9,39,PASS,17,14,2012,,,
20120909_IND@CHI,2,32,0,CHI,IND,1,10,40,RUN,17,14,2012,,,
20120909_IND@CHI,2,30,20,IND,CHI,1,10,41,PASS,14,24,2012,,,
20120909_IND@CHI,3,21,22,IND,CHI,1,10,41,PASS,14,34,2012,,,
20120909_IND@CHI,3,16,53,IND,CHI,1,10,41,PASS,14,34,2012,,,
20120909_IND@CHI,1,57,28,IND,CHI,2,2,42,RUN,0,0,2012,,,
20120909_IND@CHI,4,6,16,CHI,IND,2,7,42,PASS,34,21,2012,,,
20120909_IND@CHI,1,56,45,IND,CHI,3,4,44,PASS,0,0,2012,,,
20120909_IND@CHI,1,56,40,IND,CHI,4,4,44,PUNT,0,0,2012,,,
20120909_IND@CHI,4,7,0,CHI,IND,1,10,45,RUN,34,21,2012,,,
20120909_IND@CHI,1,46,41,IND,CHI,3,1,47,PASS,7,7,2012,,,
20120909_IND@CHI,1,46,38,IND,CHI,4,1,47,PUNT,7,7,2012,,,
20120909_IND@CHI,2,34,58,IND,CHI,1,10,48,RUN, M.Wright).,7,17,2012,,
20120909_IND@CHI,4,7,40,CHI,IND,3,1,48,RUN,34,21,2012,,,
